stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type
Bblamsp3,,"BRAINE-L'ALLEUD Mont-Saint-Pont",,  50.698564,   4.362994,,,0
Bblamsp4,,"BRAINE-L'ALLEUD Mont-Saint-Pont",,  50.700069,   4.363919,,,0
Bblaniv1,,"BRAINE-L'ALLEUD Route de Nivelles",,  50.682012,   4.399732,,,0
Bblaniv2,,"BRAINE-L'ALLEUD Route de Nivelles",,  50.681925,   4.399915,,,0
Bblapet1,,"BRAINE-L'ALLEUD Avenue des Pétunias",,  50.672875,   4.387277,,,0
Bblaphi1,,"BRAINE-L'ALLEUD Philippe",,  50.698282,   4.356710,,,0
Bblaphi2,,"BRAINE-L'ALLEUD Philippe",,  50.697778,   4.354974,,,0
Bblapin1,,"BRAINE-L'ALLEUD Drève des Pins",,  50.729005,   4.342153,,,0
Bblapin2,,"BRAINE-L'ALLEUD Drève des Pins",,  50.728805,   4.342072,,,0
Bblapje1,,"BRAINE-L'ALLEUD Rue de Petit Jean",,  50.681763,   4.370905,,,0
Bblapje2,,"BRAINE-L'ALLEUD Rue de Petit Jean",,  50.681738,   4.372392,,,0
Bblapra1,,"BRAINE-L'ALLEUD Chemin de la Praye",,  50.693170,   4.330153,,,0
Bblapra2,,"BRAINE-L'ALLEUD Chemin de la Praye",,  50.693057,   4.330243,,,0
Bblapri1,,"BRAINE-L'ALLEUD Avenue du Prieuré",,  50.717670,   4.349838,,,0
Bblapri2,,"BRAINE-L'ALLEUD Avenue du Prieuré",,  50.717102,   4.349987,,,0
Bblaqsj1,,"BRAINE-L'ALLEUD Quartier Saint Jacques",,  50.678991,   4.366314,,,0
Bblaqsj2,,"BRAINE-L'ALLEUD Quartier Saint Jacques",,  50.679145,   4.366547,,,0
Bblarbe1,,"BRAINE-L'ALLEUD RIVA BELLA",,  50.684101,   4.380464,,,0
Bblarbe2,,"BRAINE-L'ALLEUD RIVA BELLA",,  50.684067,   4.380595,,,0
Bblasmo1,,"BRAINE-L'ALLEUD Sart-Moulin",,  50.696994,   4.348865,,,0
Bblasmo2,,"BRAINE-L'ALLEUD Sart-Moulin",,  50.696954,   4.349182,,,0
Bblasol1,,"BRAINE-L'ALLEUD Rue de la Solidarité",,  50.670928,   4.385754,,,0
Bblasse1,,"BRAINE-L'ALLEUD Rue Saint Sébastien",,  50.678381,   4.379582,,,0
Bblasse2,,"BRAINE-L'ALLEUD Rue Saint Sébastien",,  50.677971,   4.380150,,,0
Bblasta1,,"BRAINE-L'ALLEUD Stade",,  50.677962,   4.385904,,,0
Bblatet1,,"BRAINE-L'ALLEUD Timpe et Tard",,  50.672559,   4.356946,,,0
Bblatet2,,"BRAINE-L'ALLEUD Timpe et Tard",,  50.672475,   4.357052,,,0
Bblavba1,,"BRAINE-L'ALLEUD Vallée Bailly",,  50.685663,   4.378159,,,0
Bblavba2,,"BRAINE-L'ALLEUD Vallée Bailly",,  50.685503,   4.378209,,,0
Bblavhu2,,"BRAINE-L'ALLEUD Avenue Victor Hugo",,  50.686445,   4.398810,,,0
Bblavol2,,"BRAINE-L'ALLEUD Rue Jean Volders",,  50.690976,   4.370174,,,0
Bbldass1,,"BLANDEN Assemblée",,  50.820736,   4.703004,,,0
Bbldass2,,"BLANDEN Assemblée",,  50.820753,   4.703230,,,0
Bbldgar1,,"BLANDEN Oud Station",,  50.827234,   4.701109,,,0
Bbldgar2,,"BLANDEN Oud Station",,  50.827248,   4.701336,,,0
Bbldmun1,,"BLANDEN Munitiedepot",,  50.815880,   4.704366,,,0
Bbldmun2,,"BLANDEN Munitiedepot",,  50.815896,   4.704592,,,0
Bbldvaa1,,"BLANDEN Vaalbeek",,  50.831505,   4.699896,,,0
Bbldvaa2,,"BLANDEN Vaalbeek",,  50.831523,   4.700121,,,0
Bblmcel1,,"BLANMONT Cabine Electrique",,  50.620992,   4.639229,,,0
Bblmcel2,,"BLANMONT Cabine Electrique",,  50.620899,   4.639141,,,0
Bblmpro1,,"BLANMONT Route Provinciale",,  50.619073,   4.645468,,,0
Bblmpro2,,"BLANMONT Route Provinciale",,  50.618966,   4.645440,,,0
Bblmwm1,,"BLANMONT Av. Werner Marchand",,  50.614591,   4.647531,,,0
Bblmwm2,,"BLANMONT Av. Werner Marchand",,  50.614519,   4.647402,,,0
Bblmwma1,,"BLANMONT Av. Werner Marchand",,  50.614591,   4.647531,,,0
Bblmwma2,,"BLANMONT Av. Werner Marchand",,  50.614519,   4.647402,,,0
Bbonbcr1,,"BONLEZ Chemin Bernard Croix",,  50.705399,   4.690505,,,0
Bbonbcr2,,"BONLEZ Chemin Bernard Croix",,  50.705339,   4.690648,,,0
Bboncfv1,,"BONLEZ Chemin du Fort des Voiles",,  50.711147,   4.698689,,,0
Bboncgs1,,"BIEZ Chemin du Grand Sart",,  50.716639,   4.699482,,,0
Bboncha1,,"BONLEZ Château",,  50.709037,   4.691882,,,0
Bboncha2,,"BONLEZ Château",,  50.709572,   4.692165,,,0
Bbonegl1,,"BONLEZ Eglise",,  50.701690,   4.689420,,,0
Bbonegl2,,"BONLEZ Eglise",,  50.701690,   4.689590,,,0
Bboneta1,,"BONLEZ Etangs",,  50.716974,   4.694082,,,0
Bboneta2,,"BONLEZ Etangs",,  50.717148,   4.694246,,,0
Bborbif1,,"BORNIVAL Bifurcation",,  50.609013,   4.276843,,,0
Bborbif2,,"BORNIVAL Bifurcation",,  50.608775,   4.277055,,,0
Bborche1,,"BORNIVAL Le Chêne",,  50.608297,   4.281002,,,0
Bborche2,,"BORNIVAL Le Chêne",,  50.608156,   4.281306,,,0
Bborcro1,,"BORNIVAL Croiseau",,  50.613573,   4.258135,,,0
Bborcro2,,"BORNIVAL Croiseau",,  50.613577,   4.259113,,,0
Bborppa1,,"BORNIVAL Petit Paradis",,  50.612180,   4.266694,,,0
Bborppa2,,"BORNIVAL Petit Paradis",,  50.612178,   4.266035,,,0
Bbosdra1,,"BOST Dragonder",,  50.796677,   4.936653,,,0
Bbosdra2,,"BOST Dragonder",,  50.796678,   4.936511,,,0
Bboseco1,,"BOST School",,  50.788988,   4.942762,,,0
Bboseco2,,"BOST School",,  50.788298,   4.943117,,,0
Bbosgar1,,"BOST Station",,  50.791620,   4.940588,,,0
Bbosgar2,,"BOST Station",,  50.791645,   4.940352,,,0
Bboueta1,,"BOUSVAL Etang",,  50.619279,   4.518607,,,0
Bboueta2,,"BOUSVAL Etang",,  50.619129,   4.518568,,,0
Bboufsm1,,"BOUSVAL Ferme Saint-Martin",,  50.614903,   4.502951,,,0
Bboufsm2,,"BOUSVAL Ferme Saint-Martin",,  50.614783,   4.503987,,,0
Bbougar1,,"BOUSVAL Gare",,  50.616849,   4.511065,,,0
Bbougar2,,"BOUSVAL Gare",,  50.616787,   4.511304,,,0
Bbougbl1,,"BOUSVAL Gare Basse Laloux",,  50.622123,   4.525597,,,0
Bbougbl2,,"BOUSVAL Gare Basse Laloux",,  50.622034,   4.525737,,,0
Bbounci1,,"NOIRHAT Cité",,  50.626922,   4.530007,,,0
Bbounci2,,"NOIRHAT Cité",,  50.627748,   4.531153,,,0
Bboupde1,,"BOUSVAL Papeteries Debroux",,  50.631616,   4.535608,,,0
Bboupde2,,"BOUSVAL Papeteries Debroux",,  50.631225,   4.535575,,,0
Bbourel1,,"BOUSVAL Au Relais",,  50.614597,   4.491612,,,0
Bbourel2,,"BOUSVAL Au Relais",,  50.614459,   4.491117,,,0
Bboutry1,,"BOUSVAL Chemin de Thy",,  50.614460,   4.486403,,,0
Bboutry2,,"BOUSVAL Chemin de Thy",,  50.614349,   4.486969,,,0
Bbrlmez1,,"BEERSEL Mezenhof",,  50.768297,   4.328410,,,0
Bbrlmez2,,"BEERSEL Mezenhof",,  50.768314,   4.328203,,,0
Bbrlpar1,,"BEERSEL Parasol",,  50.761844,   4.330319,,,0
Bbrlpar2,,"BEERSEL Parasol",,  50.761826,   4.330122,,,0
Bbrlrph1,,"BEERSEL Rode Poorthoeve",,  50.758402,   4.331378,,,0
Bbrlrph2,,"BEERSEL Rode Poorthoeve",,  50.758472,   4.331155,,,0
Bbrlvil1,,"BEERSEL De Villa's",,  50.764918,   4.329390,,,0
Bbrlvil2,,"BEERSEL De Villa's",,  50.764612,   4.329278,,,0
Bbrycar1,,"BRYE Carrefour",,  50.521708,   4.562137,,,0
Bbrycar2,,"BRYE Carrefour",,  50.521866,   4.562120,,,0
Bbryfon1,,"BRYE Les Fontaines",,  50.521010,   4.553453,,,0
Bbryfon2,,"BRYE Les Fontaines",,  50.520953,   4.553299,,,0
Bbryvil1,,"BRYE Village",,  50.523549,   4.558596,,,0
Bbryvil2,,"BRYE Village",,  50.523626,   4.558720,,,0
Bbsgbos1,,"BOSSUT-GOTTECHAIN Bossut",,  50.757916,   4.700746,,,0
Bbsgbos2,,"BOSSUT-GOTTECHAIN Bossut",,  50.757806,   4.700496,,,0
Bbsgbos3,,"BOSSUT-GOTTECHAIN Bossut",,  50.757534,   4.700705,,,0
Bbsgfva1,,"BOSSUT-GOTTECHAIN Ferme Vandenberg",,  50.753754,   4.696600,,,0
Bbsgfva2,,"BOSSUT-GOTTECHAIN Ferme Vandenberg",,  50.753787,   4.696762,,,0
Bbsggot1,,"BOSSUT-GOTTECHAIN Gottechain",,  50.761751,   4.703653,,,0
Bbsggot2,,"BOSSUT-GOTTECHAIN Gottechain",,  50.761674,   4.703925,,,0
Bbsgrve1,,"BOSSUT-GOTTECHAIN rue Verbanis",,  50.759721,   4.695384,,,0
Bbsgrve2,,"BOSSUT-GOTTECHAIN rue Verbanis",,  50.759917,   4.695702,,,0
Bbsiabb1,,"OPHAIN - BOIS-SEIGNEUR-ISAAC Abbaye",,  50.644940,   4.324006,,,0
Bbsiabb2,,"OPHAIN - BOIS-SEIGNEUR-ISAAC Abbaye",,  50.645280,   4.324702,,,0
Bbsibou1,,"OPHAIN Bouvrée",,  50.668770,   4.351898,,,0
Bbsibou2,,"OPHAIN Bouvrée",,  50.668482,   4.351748,,,0
Bbsicas1,,"OPHAIN - BOIS-SEIGNEUR-ISAAC Rue du Castor",,  50.652119,   4.331581,,,0
Bbsicas2,,"OPHAIN - BOIS-SEIGNEUR-ISAAC Rue du Castor",,  50.652385,   4.332082,,,0
Bbsicea1,,"OPHAIN - BOIS-SEIGNEUR-ISAAC Château d'eau",,  50.673706,   4.342023,,,0
Bbsicea2,,"OPHAIN - BOIS-SEIGNEUR-ISAAC Château d'eau",,  50.673664,   4.341589,,,0
Bbsicen1,,"BOIS-SEIGNEUR-ISAAC Centre",,  50.642893,   4.317721,,,0
Bbsicen2,,"BOIS-SEIGNEUR-ISAAC Centre",,  50.642967,   4.317649,,,0
Bbsicul1,,"OPHAIN - BOIS-SEIGNEUR-ISAAC Les Culots",,  50.656183,   4.336546,,,0
Bbsicul2,,"OPHAIN - BOIS-SEIGNEUR-ISAAC Les Culots",,  50.656256,   4.336847,,,0
Bbsifml1,,"OPHAIN - BOIS-SEIGNEUR-ISAAC Ferme du Moulin",,  50.634855,   4.324181,,,0
Bbsifml2,,"OPHAIN - BOIS-SEIGNEUR-ISAAC Ferme du Moulin",,  50.632992,   4.324346,,,0
Bbsifmo1,,"OPHAIN - BOIS-SEIGNEUR-ISAAC Ferme du Mont",,  50.654800,   4.309062,,,0
Bbsifmo2,,"OPHAIN - BOIS-SEIGNEUR-ISAAC Ferme du Mont",,  50.654872,   4.309229,,,0
Bbsigaz1,,"OPHAIN - BOIS-SEIGNEUR-ISAAC Les Gazons",,  50.661745,   4.343530,,,0
Bbsigaz2,,"OPHAIN - BOIS-SEIGNEUR-ISAAC Les Gazons",,  50.661631,   4.343604,,,0
Bbsihau1,,"OPHAIN - BOIS-SEIGNEUR-ISAAC Hautmont",,  50.671347,   4.335943,,,0
Bbsihau2,,"OPHAIN - BOIS-SEIGNEUR-ISAAC Hautmont",,  50.671340,   4.335722,,,0
Bbsimpl1,,"OPHAIN - BOIS-SEIGNEUR-ISAAC Maison Plasman",,  50.639786,   4.321026,,,0
Bbsimpl2,,"OPHAIN - BOIS-SEIGNEUR-ISAAC Maison Plasman",,  50.640025,   4.321065,,,0
Bbsipos1,,"OPHAIN - BOIS-SEIGNEUR-ISAAC Poste",,  50.645044,   4.316958,,,0
Bbsipos2,,"OPHAIN - BOIS-SEIGNEUR-ISAAC Poste",,  50.645080,   4.317152,,,0
Bbsivi11,,"OPHAIN Village n°1",,  50.674462,   4.345192,,,0
Bbsivil1,,"OPHAIN Village",,  50.665379,   4.347285,,,0
Bbsivil2,,"OPHAIN Village",,  50.665663,   4.347692,,,0
Bbsivil3,,"OPHAIN Village",,  50.665962,   4.348142,,,0
Bbst4br1,,"BAISY-THY Quatre Bras",,  50.570907,   4.454293,,,0
Bbst4br2,,"BAISY-THY Quatre Bras",,  50.571011,   4.454405,,,0
Bbst4br3,,"BAISY-THY Quatre Bras",,  50.571802,   4.452367,,,0
Bbst4br4,,"BAISY-THY Quatre Bras",,  50.571585,   4.452544,,,0
Bbstasa1,,"BAISY-THY Arbre Sainte-Anne",,  50.590464,   4.460130,,,0
Bbstasa2,,"BAISY-THY Arbre Sainte-Anne",,  50.590566,   4.460056,,,0
Bbstbou1,,"BAISY-THY Chemin de Bousval",,  50.604615,   4.513155,,,0
Bbstbou2,,"BAISY-THY Chemin de Bousval",,  50.604718,   4.513101,,,0
Bbstbxl2,,"BAISY-THY Route de Bruxelles",,  50.604689,   4.457278,,,0
Bbstcha1,,"BAISY-THY Chemin Sainte-Anne",,  50.589976,   4.455729,,,0
Bbstcha2,,"BAISY-THY Chemin Sainte-Anne",,  50.590484,   4.456034,,,0
Bbstchn1,,"BAISY-THY Cheniat",,  50.596650,   4.484433,,,0
Bbstchn2,,"BAISY-THY Cheniat",,  50.596637,   4.484021,,,0
Bbstchv1,,"BAISY-THY Chevelipont",,  50.597542,   4.533173,,,0
Bbstchv2,,"BAISY-THY Chevelipont",,  50.597608,   4.533006,,,0
Bbstcoi1,,"BAISY-THY Chant des Oiseaux",,  50.600643,   4.500293,,,0
Bbstcoi2,,"BAISY-THY Chant des Oiseaux",,  50.600649,   4.499942,,,0
Bbstdpa1,,"BAISY-THY Dernier Patard",,  50.586988,   4.455269,,,0
Bbstdpa2,,"BAISY-THY Dernier Patard",,  50.586528,   4.455382,,,0
Bbstegl1,,"BAISY-THY Eglise",,  50.593118,   4.465501,,,0
Bbstegl2,,"BAISY-THY Eglise",,  50.593218,   4.465436,,,0
Bbstfch1,,"BAISY-THY Fond Chabau",,  50.603531,   4.508180,,,0
Bbstfch2,,"BAISY-THY Fond Chabau",,  50.603623,   4.508092,,,0
Bbsthpl1,,"BAISY-THY Hattain Place",,  50.598521,   4.490982,,,0
Bbsthpl2,,"BAISY-THY Hattain Place",,  50.598597,   4.490823,,,0
Bbstmco1,,"BAISY-THY Maison Communale",,  50.595816,   4.472782,,,0
Bbstmco2,,"BAISY-THY Maison Communale",,  50.596204,   4.473151,,,0
Bbstpan1,,"BAISY-THY Le Panier",,  50.597139,   4.457554,,,0
Bbstpan2,,"BAISY-THY Le Panier",,  50.597135,   4.457934,,,0
Bbstpon1,,"BAISY-THY Chemin du Pontail",,  50.575121,   4.453581,,,0
Bbstpon2,,"BAISY-THY Chemin du Pontail",,  50.575157,   4.453969,,,0
Bbstrpo1,,"BAISY-THY Rond Point",,  50.596785,   4.474523,,,0
Bbstrpo2,,"BAISY-THY Rond Point",,  50.596893,   4.474479,,,0
Bbststa1,,"BAISY-THY Stock Américain",,  50.582713,   4.454690,,,0
Bbststa2,,"BAISY-THY Stock Américain",,  50.583062,   4.454886,,,0
Bbsttab1,,"BAISY-THY Tabaral",,  50.597519,   4.487533,,,0
Bbsttab2,,"BAISY-THY Tabaral",,  50.597617,   4.487460,,,0
Bbuzcom1,,"BUZET Commune",,  50.556789,   4.365711,,,0
Bbuzcom2,,"BUZET Commune",,  50.556949,   4.365737,,,0
Bbuzeta1,,"BUZET Etang",,  50.553795,   4.368206,,,0
Bbuzeta2,,"BUZET Etang",,  50.553864,   4.368372,,,0
Bbuztai1,,"BUZET Taille Voie",,  50.561582,   4.358858,,,0
Bbuztai2,,"BUZET Taille Voie",,  50.561790,   4.358756,,,0
Bbwacol1,,"BASSE-WAVRE Collège",,  50.722732,   4.623360,,,0
Bbwacol2,,"BASSE-WAVRE Collège",,  50.722994,   4.623055,,,0
Bbxlfro1,,"BRUXELLES Froissart",,  50.840218,   4.382659,,,0
Bbxlmid1,,"BRUXELLES Midi",,  50.836373,   4.338615,,,0
Bbxlmid4,,"BRUXELLES Midi",,  50.836544,   4.338661,,,0
Bbxlner1,,"BRUXELLES Nerviens",,  50.838888,   4.385890,,,0
Bbxlner2,,"BRUXELLES Nerviens",,  50.838875,   4.385688,,,0
Bbxlple2,,"BRUXELLES Parc Léopold",,  50.840069,   4.379893,,,0
Bbxltou1,,"BRUXELLES Toulouse",,  50.842788,   4.377642,,,0
Bbxltrv1,,"BRUXELLES Rue de Trêves",,  50.842153,   4.374760,,,0
Bbxltrv2,,"BRUXELLES Rue de Trêves",,  50.840832,   4.374250,,,0
Bcbqa361,,"CLABECQ Avenue des Alouettes 36",,  50.688975,   4.236855,,,0
Bcbqa362,,"CLABECQ Avenue des Alouettes 36",,  50.689049,   4.236763,,,0
Bcbqcha1,,"CLABECQ Chapelle",,  50.690581,   4.233816,,,0
Bcbqcha2,,"CLABECQ Chapelle",,  50.690395,   4.234156,,,0
Bcbqcht1,,"CLABECQ Rue du Château",,  50.685181,   4.224199,,,0
Bcbqcht2,,"CLABECQ Rue du Château",,  50.685269,   4.224169,,,0
Bcbqcim1,,"CLABECQ Cimetière",,  50.690834,   4.226755,,,0
Bcbqcim2,,"CLABECQ Cimetière",,  50.690734,   4.227167,,,0
Bcbqcoi1,,"CLABECQ Avenue Champ des Oiseaux",,  50.688082,   4.232534,,,0
Bcbqcoi2,,"CLABECQ Avenue Champ des Oiseaux",,  50.688082,   4.232391,,,0
Bcbqegl1,,"CLABECQ Eglise",,  50.689787,   4.221632,,,0
Bcbqegl2,,"CLABECQ Eglise",,  50.689449,   4.221401,,,0
Bcbqgar1,,"CLABECQ Gare",,  50.689189,   4.215350,,,0
Bcbqgar2,,"CLABECQ Gare",,  50.689135,   4.214984,,,0
Bcbqh451,,"CLABECQ Hameau 45",,  50.683544,   4.225714,,,0
Bcbqh452,,"CLABECQ Hameau 45",,  50.683397,   4.226016,,,0
Bcbqhai1,,"CLABECQ Rue du Hain",,  50.681085,   4.228598,,,0
Bcbqhai2,,"CLABECQ Rue du Hain",,  50.681615,   4.228449,,,0
Bcbqp251,,"CLABECQ Rue du Parc 25",,  50.686104,   4.228187,,,0
Bcbqp252,,"CLABECQ Rue du Parc 25",,  50.686227,   4.228104,,,0
Bcbqpon1,,"CLABECQ Pont",,  50.687992,   4.221220,,,0
Bcbqpon2,,"CLABECQ Pont",,  50.687608,   4.221136,,,0
Bcbqrog1,,"CLABECQ Rogissart",,  50.680245,   4.232671,,,0
Bcbqrog2,,"CLABECQ Rogissart",,  50.680042,   4.232866,,,0
Bcbqtub1,,"CLABECQ Rue de Tubize 157",,  50.678713,   4.240296,,,0
Bcbqtub2,,"CLABECQ Rue de Tubize 157",,  50.678767,   4.239579,,,0
Bcbqufo1,,"CLABECQ Usines Forges",,  50.688412,   4.217031,,,0
Bcbqufo2,,"CLABECQ Usines Forges",,  50.688074,   4.217743,,,0
Bcer4br1,,"CEROUX Quatre Bras",,  50.662269,   4.527474,,,0
Bcer4br2,,"CEROUX Quatre Bras",,  50.660706,   4.527362,,,0
Bcer4br3,,"CEROUX Quatre Bras",,  50.661353,   4.528190,,,0
Bcer4br4,,"CEROUX Quatre Bras",,  50.661568,   4.526665,,,0
Bcer4br5,,"Céroux Quatre Bras",,  50.661464,   4.528213,,,0
Bcercab1,,"CEROUX Cabine",,  50.660788,   4.522387,,,0
Bcercab2,,"CEROUX Cabine",,  50.660853,   4.522192,,,0
Bcercsa1,,"CEROUX Chapelle aux Sabots",,  50.650140,   4.544711,,,0
Bcercsa2,,"CEROUX Chapelle aux Sabots",,  50.650351,   4.546545,,,0
Bcerldo1,,"LIMAUGE Domaine",,  50.652250,   4.536979,,,0
Bcerldo2,,"LIMAUGE Domaine",,  50.651394,   4.537555,,,0
Bcerpco1,,"CEROUX Place Communale",,  50.659867,   4.513283,,,0
Bcerpco2,,"CEROUX Place Communale",,  50.659761,   4.513311,,,0
Bchacen1,,"CHASTRE Centre",,  50.609273,   4.638457,,,0
Bchacen2,,"CHASTRE Centre",,  50.609196,   4.638577,,,0
Bchadpt1,,"CHASTRE Dépôt",,  50.607690,   4.649651,,,0
Bchamco1,,"CHASTRE Maison Communale",,  50.610333,   4.643973,,,0
Bchamco2,,"CHASTRE Maison Communale",,  50.610078,   4.644372,,,0
Bchapir1,,"CHASTRE Rue du Piroy",,  50.606005,   4.632714,,,0
Bchapir2,,"CHASTRE Rue du Piroy",,  50.606241,   4.633367,,,0
Bcharce1,,"CHASTRE Rue du Centre",,  50.605024,   4.628931,,,0
Bcharce2,,"CHASTRE Rue du Centre",,  50.605176,   4.630123,,,0
Bchgbar1,,"CHAUMONT-GISTOUX Rue de la Barre",,  50.677116,   4.722756,,,0
Bchgbar2,,"CHAUMONT-GISTOUX Rue de la Barre",,  50.677137,   4.722905,,,0
Bchgbel1,,"CHAUMONT-GISTOUX Belvédère",,  50.678440,   4.706168,,,0
Bchgbel2,,"CHAUMONT-GISTOUX Belvédère",,  50.678364,   4.705034,,,0
Bchgbru1,,"CHAUMONT-GISTOUX La Brûle",,  50.674404,   4.717099,,,0
Bchgbru2,,"CHAUMONT-GISTOUX La Brûle",,  50.674509,   4.716407,,,0
Bchgcha1,,"CHAUMONT-GISTOUX Champtaine",,  50.669866,   4.729350,,,0
Bchgcha2,,"CHAUMONT-GISTOUX Champtaine",,  50.669788,   4.729194,,,0
Bchgegl1,,"CHAUMONT-GISTOUX Eglise",,  50.684980,   4.693925,,,0
Bchgegl2,,"CHAUMONT-GISTOUX Eglise",,  50.684925,   4.693746,,,0
Bchgflo1,,"CHAUMONT-GISTOUX Rue Florémond",,  50.677071,   4.733196,,,0
Bchgflo2,,"CHAUMONT-GISTOUX Rue Florémond",,  50.676963,   4.733063,,,0
Bchgpap1,,"CHAUMONT-GISTOUX Rue des Papeteries",,  50.681514,   4.697131,,,0
Bchgpap2,,"CHAUMONT-GISTOUX Rue des Papeteries",,  50.681322,   4.697100,,,0
Bchgqve1,,"CHAUMONT-GISTOUX Queue de Veau",,  50.672671,   4.724034,,,0
Bchgqve2,,"CHAUMONT-GISTOUX Queue de Veau",,  50.672315,   4.724927,,,0
Bchgqve3,,"CHAUMONT-GISTOUX Queue de Veau",,  50.672468,   4.725615,,,0
Bchgqve4,,"CHAUMONT-GISTOUX Queue de Veau",,  50.672389,   4.725732,,,0
Bchgrco1,,"CHAUMONT-GISTOUX  Rue de Corroy",,  50.682460,   4.693896,,,0
Bchgrco2,,"CHAUMONT-GISTOUX  Rue de Corroy",,  50.682831,   4.694424,,,0
Bchgvil1,,"CHAUMONT-GISTOUX Village",,  50.687342,   4.690641,,,0
Bchgvil2,,"CHAUMONT-GISTOUX Village",,  50.687287,   4.690451,,,0
Bclgapi1,,"DION-LE-MONT Avenue del Pirère",,  50.690266,   4.643913,,,0
Bclgapi2,,"DION-LE-MONT Avenue del Pirère",,  50.690278,   4.644105,,,0
Bclgavi1,,"CORROY-LE-GRAND Almez Vicinal",,  50.664841,   4.666689,,,0
Bclgavi2,,"CORROY-LE-GRAND Almez Vicinal",,  50.664944,   4.666637,,,0
Bclgbvi1,,"DION-LE-MONT Avenue de la Seigneurie",,  50.686533,   4.642608,,,0
Bclgbvi2,,"DION-LE-MONT Avenue de la Seigneurie",,  50.686682,   4.643315,,,0
Bclgeco1,,"CORROY-LE-GRAND Ecole",,  50.662637,   4.675051,,,0
Bclgeco2,,"CORROY-LE-GRAND Ecole",,  50.662190,   4.674844,,,0
Bclgegl1,,"CORROY-LE-GRAND Eglise",,  50.660996,   4.674046,,,0
Bclgegl2,,"CORROY-LE-GRAND Eglise",,  50.660861,   4.674096,,,0
Bclgfva1,,"CORROY-LE-GRAND Ferme Vanderschrik",,  50.665417,   4.670144,,,0
Bclgfva2,,"CORROY-LE-GRAND Ferme Vanderschrik",,  50.665373,   4.670477,,,0
Bclglbu1,,"CORROY-LE-GRAND Laid Burniaux",,  50.667858,   4.652092,,,0
Bclglbu2,,"CORROY-LE-GRAND Laid Burniaux",,  50.667962,   4.652145,,,0
Bclgmev1,,"VIEUSART  Rue de Mèves",,  50.677584,   4.640495,,,0
Bclgmev2,,"VIEUSART Rue de Mèves",,  50.677688,   4.640445,,,0
Bclgpch1,,"VIEUSART Petit Champ",,  50.673898,   4.633672,,,0
Bclgpch2,,"VIEUSART Petit Champ",,  50.673901,   4.633492,,,0
Bclgpla1,,"VIEUSART Place",,  50.679575,   4.647327,,,0
Bclgpla2,,"VIEUSART Place",,  50.679890,   4.647034,,,0
Bclgvmo1,,"CORROY-LE-GRAND Vieux Moulin",,  50.653129,   4.665724,,,0
Bclgvmo2,,"CORROY-LE-GRAND Vieux Moulin",,  50.652918,   4.665599,,,0
Bclgvse1,,"VIEUSART Eglise",,  50.674338,   4.648365,,,0
Bclgvse2,,"VIEUSART Eglise",,  50.674643,   4.648336,,,0
Bcrbast1,,"CORBAIS Ancienne Station",,  50.649430,   4.659989,,,0
Bcrbast2,,"CORBAIS Ancienne Station",,  50.649328,   4.660051,,,0
Bcrbbou1,,"CORBAIS Bousman",,  50.646114,   4.650165,,,0
Bcrbbou2,,"CORBAIS Bousman",,  50.646153,   4.650484,,,0
Bcrbcel1,,"CORBAIS Cabine Electrique",,  50.647642,   4.654117,,,0
Bcrbcel2,,"CORBAIS Cabine Electrique",,  50.647539,   4.654170,,,0
Bcrbgro1,,"CORBAIS Grand Route",,  50.639143,   4.649118,,,0
Bcrbgro2,,"CORBAIS Grand Route",,  50.639198,   4.649326,,,0
Bcrbhir1,,"CORBAIS Rue des Hirondelles",,  50.646088,   4.654977,,,0
Bcrbmsg1,,"CORBAIS Route de Mont-Saint-Guibert",,  50.644829,   4.646276,,,0
Bcrbmsg2,,"CORBAIS Route de Mont-Saint-Guibert",,  50.644996,   4.647201,,,0
Bcrbros1,,"CORBAIS Rue de la Rose",,  50.643471,   4.651459,,,0
Bcrbrpb1,,"CORBAIS Chemin de Petit Baty",,  50.643868,   4.644453,,,0
Bcrbrpb2,,"CORBAIS Chemin de Petit Baty",,  50.643728,   4.644450,,,0
Bcrbtho1,,"CORBAIS Rue Thomas",,  50.641562,   4.647614,,,0
Bcrbtho2,,"CORBAIS Rue Thomas",,  50.641721,   4.647758,,,0
Bcrncce1,,"CORSAL Centre",,  50.569564,   4.625943,,,0
Bcrncce2,,"CORSAL Centre",,  50.569480,   4.625796,,,0
Bcrncen1,,"CORTIL Rue du Centre",,  50.582655,   4.639206,,,0
Bcrncen2,,"CORTIL Rue du Centre",,  50.582636,   4.639039,,,0
Bcrncjo1,,"CORTIL Champ de la Joncquière",,  50.569610,   4.656608,,,0
Bcrncjo2,,"CORTIL Champ de la Joncquière",,  50.569508,   4.656553,,,0
Bcrncor1,,"CORTIL-NOIRMONT Rue de Corsal",,  50.572925,   4.630962,,,0
Bcrncor2,,"CORTIL-NOIRMONT Rue de Corsal",,  50.572840,   4.631066,,,0
Bcrnegl1,,"CORTIL Eglise",,  50.587359,   4.640216,,,0
Bcrnegl2,,"CORTIL Eglise",,  50.587327,   4.640049,,,0
Bcrngat1,,"CORTIL-NOIRMONT Rue de la Gatte",,  50.575873,   4.636693,,,0
Bcrngat2,,"CORTIL-NOIRMONT Rue de la Gatte",,  50.575790,   4.636800,,,0
